"","record.id","site.id","read.date","time","volunteer.name","water.depth","water.temp","air.temp","water.transparency","ph","salinity","oxygen"
"1662",1662,"B","9/22/2011","0:00","Not Recorded",0.15,25,NA,0.15,7,0,NA
"1663",1663,"B","10/13/2011","0:00","Not Recorded",0.05,22,NA,0.05,7,0,3
"1664",1664,"B","10/27/2011","0:00","Not Recorded",0.4,16,NA,0.4,7.5,0,NA
"1665",1665,"B","11/10/2011","0:00","Not Recorded",0.2,19,NA,0.2,7.5,0,7.9
"1666",1666,"B","11/22/2011","0:00","Not Recorded",0.5,14,NA,0.2,7.5,0,NA
"1667",1667,"B","12/8/2011","0:00","Not Recorded",0.4,13,NA,0.1,7,0,5
"1668",1668,"B","12/22/2011","0:00","Not Recorded",0.3,14,NA,0.3,7,0,NA
"1669",1669,"C","1/4/2011","0:00","Not Recorded",0.5,4,NA,0.5,7,0,NA
"1670",1670,"C","1/18/2011","0:00","Not Recorded",0.8,5,NA,0.6,6.5,0,5.1
"1671",1671,"C","2/8/2011","0:00","Not Recorded",NA,10,NA,NA,7,0,NA
"1672",1672,"C","3/3/2011","0:00","Not Recorded",NA,7,NA,NA,7.5,0,3.9
"1673",1673,"C","3/24/2011","0:00","Not Recorded",NA,NA,NA,NA,NA,0,NA
"1674",1674,"C","4/14/2011","0:00","Not Recorded",0.3,19,NA,0.3,8,0,5.6
"1675",1675,"C","4/28/2011","0:00","Not Recorded",0.17,23,NA,0.17,7,0,3.6
"1676",1676,"C","5/12/2011","0:00","Not Recorded",NA,23,NA,NA,9,0,3.7
"1677",1677,"C","5/26/2011","N/A","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1678",1678,"D","1/4/2011","0:00","Not Recorded",1.3,4,NA,1.3,6.5,0,NA
"1679",1679,"D","1/18/2011","0:00","Not Recorded",1.4,6,NA,1.4,6.5,0,10
"1680",1680,"D","2/8/2011","0:00","Not Recorded",NA,9,NA,NA,6.5,0,NA
"1681",1681,"D","3/3/2011","0:00","Not Recorded",NA,8,NA,NA,6,NA,5
"1682",1682,"D","3/24/2011","0:00","Not Recorded",1.4,14,NA,0.7,6.5,0,NA
"1683",1683,"D","4/14/2011","0:00","Not Recorded",1.4,19,NA,0.9,6.5,0,6.9
"1684",1684,"D","4/28/2011","0:00","Not Recorded",1.3,23,NA,0.7,6.5,0,NA
"1685",1685,"D","5/12/2011","0:00","Not Recorded",NA,19,NA,NA,6.5,0,3.7
"1686",1686,"D","5/26/2011","0:00","Not Recorded",0.9,28,NA,1.2,7.5,0,NA
"1687",1687,"D","6/9/2011","0:00","Not Recorded",1.2,29,NA,0.6,7,0,4.8
"1688",1688,"D","6/23/2011","0:00","Not Recorded",1,28,NA,0.6,8,0,NA
"1689",1689,"D","7/14/2011","0:00","Not Recorded",1.1,27,NA,0.8,6.5,0,5.6
"1690",1690,"D","7/28/2011","0:00","Not Recorded",1.5,31,NA,0.9,7,0,NA
"1691",1691,"D","8/11/2011","N/A","Not Recorded",0.9,29,NA,0.9,7,0,2
"1692",1692,"D","9/8/2011","0:00","Not Recorded",1.5,27,NA,1.4,6.5,0,NA
"1693",1693,"D","9/22/2011","0:00","Not Recorded",1.4,25,NA,0.6,6.5,0,4.6
"1694",1694,"D","10/13/2011","0:00","Not Recorded",1.5,23,NA,0.5,6,0,NA
"1695",1695,"D","10/27/2011","0:00","Not Recorded",1.4,17,NA,0.7,6,0,NA
"1696",1696,"D","11/10/2011","0:00","Not Recorded",1.5,17,NA,0.8,6.5,0,NA
"1697",1697,"D","11/22/2011","0:00","Not Recorded",0.9,15,NA,0.8,NA,0,8
"1698",1698,"D","12/8/2011","0:00","Not Recorded",1.4,12,NA,0.8,6.5,0,NA
"1699",1699,"D","12/22/2011","0:00","Not Recorded",1.4,16,NA,1,7,0,9.8
"1700",1700,"Bay","1/4/2011","0:00","Susan Poe",0.45,5,NA,0.2,6.5,0,3.1
"1701",1701,"Bay","1/18/2011","0:00","Susan Poe",0.6,7,NA,0.2,7,0,6.2
"1702",1702,"Bay","2/8/2011","0:00","Susan Poe",0.6,8,NA,0.2,6.5,0,3.8
"1703",1703,"Bay","3/3/2011","0:00","Susan Poe",NA,8,NA,NA,7,0,3.7
"1704",1704,"Bay","3/24/2011","0:00","Susan Poe",0.55,33,NA,0.2,7,0,3.3
"1705",1705,"Bay","4/14/2011","0:00","Susan Poe",0.6,16.5,NA,0.4,7,0,3.5
"1706",1706,"Bay","4/28/2011","0:00","Susan Poe",1.3,23,NA,0.3,7,0,5.2
"1707",1707,"Bay","5/12/2011","0:00","Susan Poe",NA,18,NA,NA,7,0,4.5
"1708",1708,"Bay","5/26/2011","0:00","Susan Poe",0.9,25,NA,0.5,7.5,0,3.7
"1709",1709,"Bay","6/9/2011","0:00","Susan Poe",0.8,27,NA,0.4,8,0,3.2
"1710",1710,"Bay","6/23/2011","0:00","Susan Poe",0.9,26,NA,0.5,8,0,5.6
"1711",1711,"Bay","7/14/2011","0:00","Susan Poe",0.6,26,NA,0.4,8.5,0,3
"1712",1712,"Bay","7/28/2011","0:00","Susan Poe",0.7,29,NA,0.5,9,0,2
"1713",1713,"Bay","8/11/2011","0:00","Susan Poe",0.7,28,NA,0.4,9,0,3.5
"1714",1714,"Bay","9/8/2011","0:00","Susan Poe",1.1,26,NA,0.6,7,0,5
"1715",1715,"Bay","9/22/2011","0:00","Susan Poe",0.7,24,NA,0.5,8,0,5.3
"1716",1716,"Bay","10/13/2011","0:00","Susan Poe",0.7,21,NA,0.5,7.5,0,4.2
"1717",1717,"Bay","10/27/2011","0:00","Susan Poe",0.9,16,NA,0.5,7.5,0,7.4
"1718",1718,"Bay","11/10/2011","0:00","Susan Poe",0.7,16,NA,0.7,7.5,0,5.2
"1719",1719,"Bay","11/22/2011","0:00","Susan Poe",0.6,16,NA,0.2,7,0,7.3
"1720",1720,"Bay","12/8/2011","0:00","Susan Poe",0.7,12,NA,0.35,7,0,7.9
"1721",1721,"Bay","12/22/2011","0:00","Susan Poe",0.7,17,NA,0.3,7,0,7.8
"1722",1722,"A","1/11/2012","0:00","Not Recorded",0.9,12,NA,0.9,6.5,0,8.2
"1723",1723,"A","1/26/2012","0:00","Not Recorded",1,12,NA,1,6.5,0,NA
"1724",1724,"A","2/9/2012","0:00","Not Recorded",1,8,NA,1,7,0,5.8
"1725",1725,"A","2/21/2012","0:00","Not Recorded",0.9,9,NA,0.9,7,0,NA
"1726",1726,"A","3/1/2012","0:00","Not Recorded",NA,16,NA,NA,7.5,0,4.3
"1727",1727,"A","3/8/2012","N/A","Not Recorded",0.5,15,NA,0.5,6.5,0,NA
"1728",1728,"A","4/12/2012","0:00","Not Recorded",0.7,14,NA,0.6,7,0,7
"1729",1729,"A","4/26/2012","0:00","Not Recorded",0.8,17,NA,0.6,7.5,0,NA
"1730",1730,"A","5/10/2012","0:00","Not Recorded",0.9,21,NA,0.7,7,0,4.5
"1731",1731,"A","5/24/2012","0:00","Not Recorded",0.7,25,NA,0.6,6.5,0,NA
"1732",1732,"A","6/14/2012","0:00","Not Recorded",0.7,22,NA,0.6,7,0,4.9
"1733",1733,"A","6/28/2012","0:00","Not Recorded",0.9,27,NA,0.65,7,0,NA
"1734",1734,"A","7/19/2012","0:00","Not Recorded",0.6,30,NA,0.6,6.5,0,NA
"1735",1735,"A","8/9/2012","0:00","Not Recorded",0.9,28,NA,0.5,7,0,3
"1736",1736,"A","8/23/2012","0:00","Not Recorded",0.7,26,NA,0.6,6.5,0,NA
"1737",1737,"A","9/4/2012","0:00","Not Recorded",0.7,28,NA,0.7,6.5,0,4.3
"1738",1738,"A","9/13/2012","0:00","Not Recorded",0.6,24,NA,0.6,7,NA,NA
"1739",1739,"A","10/4/2012","0:00","Not Recorded",0.6,24,NA,0.6,7,0,NA
"1740",1740,"A","10/19/2012","0:00","Not Recorded",1.4,20,NA,0.9,7,0,NA
"1741",1741,"A","11/8/2012","0:00","Not Recorded",1.9,10,NA,0.5,6.5,0,NA
"1742",1742,"A","11/29/2012","0:00","Not Recorded",0.2,8,NA,0.2,6.5,0,9
"1743",1743,"A","12/13/2012","0:00","Not Recorded",0.9,9,NA,0.9,7,0,NA
"1744",1744,"B","1/11/2012","0:00","Not Recorded",0.3,11,NA,0.3,7,0,6
"1745",1745,"B","1/26/2012","0:00","Not Recorded",0.3,12,NA,0.3,7,0,NA
"1746",1746,"B","2/9/2012","0:00","Not Recorded",0.3,8,NA,0.3,7,0,7.5
"1747",1747,"B","2/21/2012","0:00","Not Recorded",0.35,10,NA,0.35,7.5,0,NA
"1748",1748,"B","3/1/2012","0:00","Not Recorded",0.4,16,NA,0.2,7.5,0,6.3
"1749",1749,"B","3/8/2012","0:00","Not Recorded",0.2,14,NA,0,7.5,0,NA
"1750",1750,"B","4/12/2012","0:00","Not Recorded",0.3,13,NA,0.3,7.5,0,7
"1751",1751,"B","4/26/2012","0:00","Not Recorded",0.3,18,NA,0.3,8,0,NA
"1752",1752,"B","5/10/2012","0:00","Not Recorded",0.5,20,NA,0.5,7,0,6.7
"1753",1753,"B","5/24/2012","0:00","Not Recorded",0.5,25,NA,0.5,8,0,NA
"1754",1754,"B","6/14/2012","0:00","Not Recorded",0.2,22,NA,0.2,7.5,0,4.5
"1755",1755,"B","6/28/2012","0:00","Not Recorded",0.5,26,NA,0.5,7.4,0,NA
"1756",1756,"B","7/19/2012","0:00","Not Recorded",0.4,28,NA,0.4,7,0,NA
"1757",1757,"B","8/9/2012","0:00","Not Recorded",0.4,27,NA,0.3,7.5,0,2.9
"1758",1758,"B","8/23/2012","0:00","Not Recorded",0.4,27,NA,0.3,7.5,0,NA
"1759",1759,"B","9/4/2012","0:00","Not Recorded",0.2,NA,NA,0.2,7,0,5.2
"1760",1760,"B","9/13/2012","0:00","Not Recorded",0.1,23,NA,0.1,8.5,NA,NA
"1761",1761,"B","10/4/2012","0:00","Not Recorded",0.5,24,NA,0.1,8,0,NA
"1762",1762,"B","10/19/2012","0:00","Not Recorded",0.4,20,NA,0.4,7,0,7.1
"1763",1763,"B","11/8/2012","0:00","Not Recorded",0.35,9,NA,0.35,6.5,0,NA
"1764",1764,"B","11/29/2012","0:00","Not Recorded",0.4,9,NA,0.4,7,0,9.7
"1765",1765,"B","12/13/2012","0:00","Not Recorded",0.5,9,NA,0.4,7,0,NA
"1766",1766,"D","1/11/2012","Not Recorded","Not Recorded",1.4,10,NA,1,6.5,0,NA
"1767",1767,"D","1/26/2012","0:00","Not Recorded",1.4,11,NA,1.2,6.5,0,7.2
"1768",1768,"D","2/9/2012","0:00","Not Recorded",1.4,6,NA,1.3,6.5,0,NA
"1769",1769,"D","2/21/2012","0:00","Not Recorded",1.5,8,NA,1,6.5,0,10
"1770",1770,"D","3/1/2012","0:00","Not Recorded",NA,15,NA,NA,6.5,0,NA
"1771",1771,"D","3/8/2012","0:00","Not Recorded",1.5,14,NA,1.2,6.5,0,9.5
"1772",1772,"D","4/12/2012","0:00","Not Recorded",1.3,12,NA,0.9,7,0,NA
"1773",1773,"D","4/26/2012","0:00","Not Recorded",1.4,17,NA,0.8,6.5,0,7.4
"1774",1774,"D","5/10/2012","0:00","Not Recorded",1.5,20,NA,0.8,6.5,0,NA
"1775",1775,"D","5/24/2012","0:00","Not Recorded",1.5,25,NA,0.9,6.5,0,6.1
"1776",1776,"D","6/14/2012","0:00","Not Recorded",4.5,23,NA,0.7,6.5,0,NA
"1777",1777,"D","6/28/2012","0:00","Not Recorded",1.3,27,NA,0.6,6.5,0,5
"1778",1778,"D","7/19/2012","0:00","Not Recorded",1.4,30,NA,0.8,7,0,4.2
"1779",1779,"D","8/9/2012","0:00","Not Recorded",1.4,27,NA,0.9,6.5,0,NA
"1780",1780,"D","8/23/2012","0:00","Not Recorded",1.4,26,NA,0.7,6.5,0,5.5
"1781",1781,"D","9/4/2012","N/A","Not Recorded",1.4,28,NA,0.9,6.5,0,NA
"1782",1782,"D","9/13/2012","0:00","Not Recorded",1.25,23,NA,1,6.5,NA,5.2
"1783",1783,"D","10/4/2012","0:00","Not Recorded",1.2,24,NA,0.9,6.5,0,5.8
"1784",1784,"D","10/19/2012","0:00","Not Recorded",0.8,22,NA,0.6,7.5,0,5.5
"1785",1785,"D","11/8/2012","0:00","Not Recorded",1.5,9,NA,0.5,6,0,8.6
"1786",1786,"D","11/29/2012","0:00","Not Recorded",1.5,8,NA,1.4,7,0,NA
"1787",1787,"D","12/13/2012","0:00","Not Recorded",1.6,9,NA,0.9,6.5,0,8.8
"1788",1788,"Bay","1/11/2012","0:00","Susan Poe",0.7,12,NA,0.2,7.5,0,6.9
"1789",1789,"Bay","1/26/2012","0:00","Susan Poe",0.8,11,NA,0.2,7,0,6.5
"1790",1790,"Bay","2/9/2012","0:00","Susan Poe",0.3,8,NA,0.2,7.5,0,5.3
"1791",1791,"Bay","2/21/2012","0:00","Susan Poe",0.2,8,NA,0.2,7,0,6.2
"1792",1792,"Bay","3/1/2012","0:00","Susan Poe",0.6,NA,NA,0.2,7.5,0,5.3
"1793",1793,"Bay","3/8/2012","0:00","Susan Poe",0.6,13,NA,0.4,7,0,7.2
"1794",1794,"Bay","4/12/2012","0:00","Susan Poe",0.6,11,NA,0.4,8,0,6.5
"1795",1795,"Bay","4/26/2012","0:00","Susan Poe",0.8,17,NA,0.4,7.5,0,7.1
"1796",1796,"Bay","5/10/2012","0:00","Susan Poe",0.7,19,NA,0.4,8,0,5.3
"1797",1797,"Bay","5/24/2012","0:00","Susan Poe",0.8,24,NA,0.5,8.5,0,6.1
"1798",1798,"Bay","6/14/2012","0:00","Susan Poe",0.7,22,NA,0.5,8.5,0,3.9
"1799",1799,"Bay","6/28/2012","0:00","Susan Poe",0.7,26,NA,0.45,NA,0,4.9
"1800",1800,"Bay","7/19/2012","0:00","Susan Poe",0.9,28,NA,0.5,8.5,0,5.9
"1801",1801,"Bay","8/9/2012","0:00","Susan Poe",0.8,NA,NA,0.6,7.5,0,4.2
"1802",1802,"Bay","8/23/2012","0:00","Susan Poe",0.7,25,NA,0.5,8,0,6.1
"1803",1803,"Bay","9/4/2012","0:00","Susan Poe",0.8,25,NA,0.3,7,0,3.7
"1804",1804,"Bay","9/13/2012","0:00","Susan Poe",0.5,21,NA,0.4,7,NA,5
"1805",1805,"Bay","10/4/2012","0:00","Susan Poe",0.7,24,NA,0.5,8,0,4.8
"1806",1806,"Bay","10/19/2012","0:00","Susan Poe",0.8,NA,NA,0.5,9,0,3.7
"1807",1807,"Bay","11/8/2012","0:00","Susan Poe",0.2,10,NA,0.2,7,0,7.6
"1808",1808,"Bay","11/29/2012","0:00","Susan Poe",0.5,7,NA,0.1,7,0,8.9
"1809",1809,"Bay","12/13/2012","0:00","Susan Poe",0.3,9,NA,0.2,7,0,8.4
"1810",1810,"A","1/10/2013","0:00","Not Recorded",0.9,8,NA,0.8,6.5,0,6.9
"1811",1811,"A","1/24/2013","0:00","Not Recorded",0.7,4,NA,0.4,7,0,NA
"1812",1812,"A","2/14/2013","0:00","Not Recorded",1.1,NA,NA,0.7,6.5,0,5.7
"1813",1813,"A","2/28/2013","0:00","Not Recorded",NA,10,NA,2.2,NA,0,NA
"1814",1814,"A","3/13/2013","0:00","Not Recorded",NA,11,NA,NA,6.5,NA,5
"1815",1815,"A","3/28/2013","0:00","Not Recorded",0.5,9,NA,0.5,6.5,0,NA
"1816",1816,"A","4/11/2013","0:00","Not Recorded",0.9,21,NA,0.4,6,0,5.9
"1817",1817,"A","4/26/2013","N/A","Not Recorded",0.4,15,NA,0.4,7,0,NA
"1818",1818,"A","5/8/2013","0:00","Not Recorded",0.6,22,NA,0.5,7,0,5.6
"1819",1819,"A","5/25/2013","0:00","Not Recorded",0.6,25,NA,0.4,7,0,NA
"1820",1820,"A","6/13/2013","0:00","Not Recorded",0.7,29,NA,0.7,7.5,0,6.1
"1821",1821,"A","6/25/2013","0:00","Not Recorded",0.5,28,NA,0.5,7,0,NA
"1822",1822,"A","7/11/2013","0:00","Not Recorded",0.9,26,NA,0.7,7,0,4.1
"1823",1823,"A","7/25/2013","0:00","Not Recorded",0.6,27,NA,0.4,7,0,NA
"1824",1824,"A","8/8/2013","0:00","Not Recorded",0.7,28,NA,0.1,6,0,5.3
"1825",1825,"A","8/22/2013","0:00","Not Recorded",0.5,28,NA,0.4,7,0,NA
"1826",1826,"A","9/12/2013","0:00","Not Recorded",0.6,26,NA,0.6,7,0,4.8
"1827",1827,"A","9/26/2013","0:00","Not Recorded",NA,21,NA,NA,6.5,0,NA
"1828",1828,"A","10/22/2013","0:00","Not Recorded",0.7,17,NA,0.6,6,0,NA
"1829",1829,"A","11/12/2013","0:00","Not Recorded",0.7,13,NA,0.5,7,0,7
"1830",1830,"A","11/19/2013","0:00","Not Recorded",1,11,NA,0.7,6.5,0,NA
"1831",1831,"A","12/4/2013","0:00","Not Recorded",0.4,10,NA,0.4,NA,0,8.8
"1832",1832,"A","12/11/2013","0:00","Not Recorded",1,8,NA,0.8,7,0,NA
"1833",1833,"B","1/10/2013","0:00","Not Recorded",0.3,10,NA,0.3,NA,0,7.2
"1834",1834,"B","1/24/2013","0:00","Not Recorded",0.3,4,NA,0.3,7,0,NA
"1835",1835,"B","2/28/2013","0:00","Not Recorded",0.2,10,NA,0.2,7,0,NA
"1836",1836,"B","3/13/2013","0:00","Not Recorded",0.2,11,NA,0.2,7.5,NA,7.6
"1837",1837,"B","3/28/2013","0:00","Not Recorded",0.4,8,NA,0.4,7.5,0,NA
"1838",1838,"B","4/11/2013","0:00","Not Recorded",0.4,20,NA,0.4,7.5,0,5.8
"1839",1839,"B","4/26/2013","0:00","Not Recorded",0.4,15,NA,0.4,7,0,NA
"1840",1840,"B","5/8/2013","0:00","Not Recorded",0.2,22,NA,0.2,8,0,4.2
"1841",1841,"B","5/25/2013","0:00","Not Recorded",NA,25,NA,NA,7.5,0,NA
"1842",1842,"B","6/13/2013","0:00","Not Recorded",0.2,29,NA,0.2,8,0,5.4
"1843",1843,"B","6/25/2013","0:00","Not Recorded",0.4,27,NA,0.4,7.5,0,NA
"1844",1844,"B","7/11/2013","0:00","Not Recorded",0.3,NA,NA,0.3,7,0,3.3
"1845",1845,"B","7/25/2013","0:00","Not Recorded",0.2,26,NA,0.2,7.5,0,NA
"1846",1846,"B","8/8/2013","0:00","Not Recorded",0.3,27,NA,0.3,8,0,6.4
"1847",1847,"B","8/22/2013","0:00","Not Recorded",0.1,28,NA,0.1,8,0,NA
"1848",1848,"B","9/12/2013","0:00","Not Recorded",NA,25,NA,NA,NA,NA,NA
"1849",1849,"B","9/26/2013","0:00","Not Recorded",NA,21,NA,NA,7.5,0,NA
"1850",1850,"B","10/22/2013","0:00","Not Recorded",0.2,17,NA,0.2,7,0,NA
"1851",1851,"B","11/12/2013","0:00","Not Recorded",0.4,12,NA,0.4,7.5,0,NA
"1852",1852,"B","11/19/2013","0:00","Not Recorded",0.3,11,NA,0.3,7,0,NA
"1853",1853,"B","12/4/2013","0:00","Not Recorded",0.2,11,NA,0.2,7,0,5
"1854",1854,"B","12/11/2013","0:00","Not Recorded",0.25,7,NA,0.25,7,0,NA
"1855",1855,"D","1/10/2013","0:00","Not Recorded",1.5,9,NA,1,6.5,0,NA
"1856",1856,"D","1/24/2013","0:00","Not Recorded",1.6,4,NA,0.9,6.5,0,NA
"1857",1857,"D","2/14/2013","0:00","Not Recorded",1.6,9,NA,1.6,6.5,0,NA
"1858",1858,"D","2/28/2013","0:00","Not Recorded",1.5,9,NA,1.5,6.5,0,9.8
"1859",1859,"D","3/13/2013","0:00","Not Recorded",1.6,11,NA,1.5,6.5,NA,NA
"1860",1860,"D","3/28/2013","0:00","Not Recorded",1.6,8,NA,1.4,6.5,0,10
"1861",1861,"D","4/11/2013","0:00","Not Recorded",1.4,20,NA,1.2,6.5,0,NA
"1862",1862,"D","4/26/2013","0:00","Not Recorded",1.5,15,NA,0.3,6.5,0,8.6
"1863",1863,"D","5/8/2013","0:00","Not Recorded",1.5,22,NA,1,7,0,NA
"1864",1864,"D","5/25/2013","0:00","Not Recorded",1.5,24,NA,0.5,6,0,5.5
"1865",1865,"D","6/13/2013","0:00","Not Recorded",1.3,30,NA,0.8,7,0,NA
"1866",1866,"D","6/25/2013","0:00","Not Recorded",1.2,NA,NA,0.6,7.5,0,6.4
"1867",1867,"D","7/11/2013","0:00","Not Recorded",1.4,26,NA,0.9,7,0,NA
"1868",1868,"D","7/25/2013","0:00","Not Recorded",1.8,27,NA,0.7,6.5,0,3.8
"1869",1869,"D","8/8/2013","0:00","Not Recorded",1.3,26,NA,0.9,7,0,6.8
"1870",1870,"D","8/22/2013","0:00","Not Recorded",1.5,27,NA,1.1,6.5,0,4.2
"1871",1871,"D","9/12/2013","0:00","Not Recorded",1.2,27,NA,1.2,6.5,0,NA
"1872",1872,"D","9/26/2013","0:00","Not Recorded",1.1,20,NA,0.9,6.7,0,6.1
"1873",1873,"D","10/22/2013","0:00","Not Recorded",1.2,17,NA,1,6.5,0,7
"1874",1874,"D","11/12/2013","0:00","Not Recorded",1.1,12,NA,0.8,6,0,NA
"1875",1875,"D","11/19/2013","0:00","Not Recorded",1.2,12,NA,1.2,6.5,0,9.6
"1876",1876,"D","12/4/2013","0:00","Not Recorded",1.2,10,NA,1.2,6.5,0,NA
"1877",1877,"D","12/11/2013","0:00","Not Recorded",0.8,8,NA,0.8,6.5,0,8.65
"1878",1878,"Bay","1/10/2013","0:00","Susan Poe",0.5,9,NA,0.4,7,0,8.5
"1879",1879,"Bay","1/24/2013","0:00","Susan Poe",0.4,3,NA,0.1,7,0,8.7
"1880",1880,"Bay","2/14/2013","0:00","Susan Poe",2.5,9,NA,0.7,7,0,7.7
"1881",1881,"Bay","2/28/2013","0:00","Susan Poe",0.7,10,NA,0.2,7,0,8.5
"1882",1882,"Bay","3/13/2013","0:00","Susan Poe",0.6,11,NA,0.2,7.5,NA,10
"1883",1883,"Bay","3/28/2013","0:00","Susan Poe",0.3,8,NA,0.2,7,0,10
"1884",1884,"Bay","4/11/2013","0:00","Susan Poe",0.9,20,NA,0.3,7,0,8
"1885",1885,"Bay","4/26/2013","0:00","Susan Poe",0.2,14,NA,0.2,7,0,8.9
"1886",1886,"Bay","5/8/2013","0:00","Susan Poe",0.7,19,NA,0.3,7,0,8.2
"1887",1887,"Bay","5/25/2013","0:00","Susan Poe",0.9,24,NA,0.4,7.5,0,6.1
"1888",1888,"Bay","6/13/2013","0:00","Susan Poe",0.7,26,NA,0.5,7.5,0,6.9
"1889",1889,"Bay","6/25/2013","0:00","Susan Poe",0.9,26,NA,0.4,7.5,0,6.7
"1890",1890,"Bay","7/11/2013","0:00","Susan Poe",0.9,26,NA,0.5,7.5,0,6.8
"1891",1891,"Bay","7/25/2013","0:00","Susan Poe",0.8,26,NA,0.5,8,0,5.9
"1892",1892,"Bay","8/8/2013","0:00","Susan Poe",0.8,24,NA,0.5,8.5,0,6.8
"1893",1893,"Bay","8/22/2013","0:00","Susan Poe",0.7,26,NA,0.5,8.5,0,6
"1894",1894,"Bay","9/12/2013","N/A","Susan Poe",0.8,25,NA,0.5,8,0,4.3
"1895",1895,"Bay","9/26/2013","0:00","Susan Poe",0.4,19,NA,0.3,8.5,0,6.1
"1896",1896,"Bay","10/22/2013","0:00","Susan Poe",0.8,16,NA,0.7,7,0,7.9
"1897",1897,"Bay","11/12/2013","0:00","Susan Poe",0.6,11,NA,0.4,7.5,0,9.8
"1898",1898,"Bay","11/19/2013","0:00","Susan Poe",0.5,12,NA,0.3,7,0,7.1
"1899",1899,"Bay","12/4/2013","0:00","Susan Poe",0.5,11,NA,0.2,7.5,0,7
"1900",1900,"Bay","12/11/2013","0:00","Susan Poe",0.5,8,NA,0.2,7,0,8.35
"1901",1901,"A","1/3/2014","11:25","Susan Poe",0.9,6,NA,0.6,6.5,0,NA
"1902",1902,"B","1/3/2014","11:35","Susan Poe",0.3,5,NA,0.3,6,0,NA
"1903",1903,"D","1/3/2014","10:45","Susan Poe",1.2,5,NA,1.1,6.5,0,7.9
"1904",1904,"Bay","1/3/2014","10:15","Susan Poe",0.4,5,NA,0.1,7,0,7.3
"1905",1905,"A","1/14/2014","10:20","Susan Poe",0.5,11,NA,0.5,6.5,0,6.8
"1906",1906,"B","1/14/2014","10:45","Susan Poe",0.4,NA,NA,0.4,6.5,0,6.2
"1907",1907,"D","1/14/2014","11:10","Susan Poe",1.4,11,NA,1,6.5,0,NA
"1908",1908,"Bay","1/14/2014","09:45","Susan Poe",0.6,11,NA,0.4,7,0,8.7
"1909",1909,"A","2/11/2014","10:40","Susan Poe",0.9,1,NA,0.5,6.5,0,NA
"1910",1910,"B","2/11/2014","10:10","Susan Poe",0.3,4,NA,0.3,7,0,NA
"1911",1911,"D","2/11/2014","Not Recorded","Susan Poe",1.4,2,NA,0.8,6.5,0,10
"1912",1912,"Bay","2/11/2014","09:30","Susan Poe",0.2,3,NA,0.2,7,0,8.8
"1913",1913,"A","2/25/2014","10:30","Susan Poe",0.5,9,NA,0.3,6.5,0,6
"1914",1914,"B","2/25/2014","11:00","Susan Poe",0.3,8,NA,0.3,7,0,8.1
"1915",1915,"D","2/25/2014","11:20","Susan Poe",1.2,9,NA,0.7,6.5,0,NA
"1916",1916,"Bay","2/25/2014","09:30","Susan Poe",0.5,9,NA,0.3,7,0,6.9
"1917",1917,"Bay","3/12/2014","09:45","Susan Poe",0.5,14,NA,0.2,7.5,0,8.2
"1918",1918,"D","3/12/2014","10:45","Susan Poe",1.4,14,NA,1.2,6,0,8.2
"1919",1919,"B","3/12/2014","10:40","Susan Poe",0.3,14.5,NA,0.3,7,0,NA
"1920",1920,"A","3/12/2014","10:50","Susan Poe",0.7,13,NA,0.5,6.5,0,NA
"1921",1921,"Bay","3/27/2014","09:45","Susan Poe",0.3,4,NA,0.2,7,0,10
"1922",1922,"A","3/27/2014","10:55","Susan Poe",0.5,7,NA,0.1,7,0,NA
"1923",1923,"B","3/27/2014","10:25","Susan Poe",0.4,5,NA,0.4,7,0,NA
"1924",1924,"D","3/27/2014","10:15","Susan Poe",1.6,6,NA,1.5,6.5,0,NA
"1925",1925,"A","4/10/2014","10:45","Susan Poe",0.4,17,NA,0,6.5,0,NA
"1926",1926,"B","4/10/2014","10:35","Susan Poe",0.3,15,NA,0.3,7,0,NA
"1927",1927,"D","4/10/2014","10:15","Susan Poe",1.6,16,NA,0.9,6.5,0,8.2
"1928",1928,"Bay","4/10/2014","09:45","Susan Poe",0.7,NA,NA,0.4,7.5,0,9
"1929",1929,"Bay","5/7/2014","09:45","Susan Poe",0.9,18,NA,0.5,7,0,6.8
"1930",1930,"A","5/7/2014","10:50","Susan Poe",0.9,19,NA,0,6.5,0,NA
"1931",1931,"B","5/7/2014","10:37","Susan Poe",0.2,18,NA,0.1,7,0,NA
"1932",1932,"D","5/7/2014","10:15","Susan Poe",1.5,19,NA,0.5,6.5,0,6.6
"1933",1933,"Bay","5/20/2014","09:50","Susan Poe",0.5,18,NA,0.4,7.5,0,7.3
"1934",1934,"A","5/20/2014","10:25","Susan Poe",0.3,21,NA,0.2,6.5,0,3
"1935",1935,"B","5/20/2014","10:50","Susan Poe",0.5,20,NA,0.5,7.5,0,3.86
"1936",1936,"D","5/20/2014","Not Recorded","Susan Poe",1.4,21,NA,0.5,6.5,0,NA
"1937",1937,"Bay","6/10/2014","9:45","Susan Poe",0.8,15,22,0.4,7,0,5.4
"1938",1938,"A","6/10/2014","11:00","Susan Poe",0.7,27,23,0.5,7,0,0
"1939",1939,"B","6/10/2014","10:50","Susan Poe",0.3,27,74,0.3,8,0,0
"1940",1940,"C","6/10/2014","10:35","Susan Poe",1.3,27,74,0.8,7,0,4.3
"1941",1941,"A","6/24/2014","10:30","Susan Poe",0.6,25,NA,0.6,7,0,4
